Date/Time,100m_N Avg [m/s],Pressure 5m [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m
2019-09-08 22:40:00,7.748,999.9,284.1,278.4,272.8,4.7,15.0
2019-09-08 22:50:00,8.322,999.8,282.7,277.0,270.0,4.4,14.0
2019-09-08 23:00:00,8.658,999.8,285.5,278.4,272.8,4.5,13.3
2019-09-08 23:10:00,8.746,999.8,288.3,282.7,278.4,5.3,13.1
2019-09-08 23:20:00,8.53,999.8,289.7,285.5,282.7,6.6,13.8
2019-09-08 23:30:00,8.611,999.8,296.7,291.1,288.3,6.5,13.8
2019-09-08 23:40:00,8.376,999.8,295.3,289.7,286.9,6.1,13.5
2019-09-08 23:50:00,7.856,999.8,293.9,288.3,284.1,5.8,14.5
2019-09-09 00:00:00,7.704,999.8,293.9,288.3,284.1,5.8,14.4
2019-09-09 00:10:00,7.173,999.7,296.7,289.7,284.1,6.0,15.1
2019-09-09 00:20:00,6.097,999.6,298.1,291.1,284.1,4.7,23.2
2019-09-09 00:30:00,5.305,999.5,291.1,282.7,277.0,3.8,29.7
2019-09-09 00:40:00,5.46,999.5,289.7,281.3,274.2,4.4,28.6
2019-09-09 00:50:00,6.013,999.5,288.3,279.8,271.4,5.2,18.9
2019-09-09 01:00:00,6.165,999.4,288.3,279.8,274.2,4.5,19.3
2019-09-09 01:10:00,5.93,999.2,282.7,272.8,265.8,4.5,20.4
2019-09-09 01:20:00,6.134,999.0,281.3,271.4,261.6,4.1,21.1
2019-09-09 01:30:00,5.761,999.0,281.3,271.4,264.4,3.3,26.1
2019-09-09 01:40:00,5.462,999.0,285.5,275.6,270.0,2.3,28.6
2019-09-09 01:50:00,6.33,998.9,284.1,274.2,267.2,3.0,23.4
2019-09-09 02:00:00,6.386,998.8,284.1,274.2,267.2,2.0,32.7
2019-09-09 02:10:00,6.616,998.7,281.3,275.6,268.6,3.1,21.9
2019-09-09 02:20:00,7.023,998.5,277.0,270.0,263.0,3.3,19.5
2019-09-09 02:30:00,7.574,998.5,279.8,272.8,265.8,3.8,16.4
2019-09-09 02:40:00,7.138,998.4,282.7,275.6,270.0,3.9,16.2
2019-09-09 02:50:00,6.678,998.3,279.8,272.8,268.6,3.8,15.5
2019-09-09 03:00:00,6.915,998.3,279.8,274.2,270.0,3.6,16.8
2019-09-09 03:10:00,6.991,998.2,284.1,278.4,274.2,3.6,15.9
2019-09-09 03:20:00,7.981,998.0,279.8,272.8,267.2,3.8,15.9
2019-09-09 03:30:00,8.405,998.0,281.3,274.2,271.4,3.6,15.3
2019-09-09 03:40:00,9.395,997.9,281.3,275.6,271.4,3.7,13.3
2019-09-09 03:50:00,9.594,997.9,278.4,271.4,268.6,3.9,13.7
2019-09-09 04:00:00,9.577,997.9,275.6,268.6,264.4,3.9,13.3
2019-09-09 04:10:00,9.748,997.8,271.4,265.8,263.0,4.1,13.1
2019-09-09 04:20:00,8.883,997.9,275.6,270.0,268.6,3.9,13.8
2019-09-09 04:30:00,7.655,998.1,285.5,281.3,281.3,3.8,16.0
2019-09-09 04:40:00,7.116,998.2,286.9,282.7,282.7,3.1,19.4
2019-09-09 04:50:00,7.366,998.3,286.9,284.1,282.7,3.4,15.5
2019-09-09 05:00:00,7.604,998.4,285.5,281.3,282.7,3.1,16.6
2019-09-09 05:10:00,8.087,998.5,278.4,275.6,275.6,3.2,13.8
2019-09-09 05:20:00,7.969,998.5,277.0,275.6,275.6,3.4,13.8
2019-09-09 05:30:00,7.788,998.6,284.1,282.7,285.5,3.1,14.0
2019-09-09 05:40:00,8.06,998.6,288.3,288.3,291.1,3.0,13.8
2019-09-09 05:50:00,8.15,998.6,293.9,293.9,295.3,2.8,14.0
2019-09-09 06:00:00,7.646,998.6,296.7,295.3,298.1,2.8,15.5
2019-09-09 06:10:00,6.548,998.8,299.5,298.1,300.9,3.1,15.4
2019-09-09 06:20:00,6.714,998.8,299.5,298.1,298.1,3.6,17.7
2019-09-09 06:30:00,6.565,998.8,303.8,300.9,298.1,4.4,17.9
2019-09-09 06:40:00,6.354,998.8,302.3,298.1,293.9,3.6,18.2
2019-09-09 06:50:00,6.646,998.8,298.1,292.5,288.3,3.2,17.3
2019-09-09 07:00:00,6.707,998.8,292.5,288.3,281.3,3.3,14.8
2019-09-09 07:10:00,6.116,998.9,291.1,284.1,274.2,3.6,17.2
2019-09-09 07:20:00,6.295,999.0,295.3,289.7,285.5,3.9,16.6
2019-09-09 07:30:00,6.31,999.2,293.9,289.7,285.5,4.2,16.0
2019-09-09 07:40:00,6.227,999.4,295.3,291.1,288.3,4.9,15.5
2019-09-09 07:50:00,5.55,999.6,296.7,292.5,291.1,5.8,16.7
2019-09-09 08:00:00,5.371,999.8,289.7,285.5,279.8,6.6,16.4
2019-09-09 08:10:00,5.842,999.8,285.5,278.4,272.8,7.6,15.7
2019-09-09 08:20:00,5.705,1.0,283.7692307692308,276.66923076923075,271.12307692307695,7.711538461538461,15.973076923076922
2019-09-09 08:30:00,5.43,1.0,282.03846153846155,274.9384615384615,269.44615384615383,7.823076923076923,16.246153846153845
2019-09-09 08:40:00,5.438,1.0,280.3076923076923,273.2076923076923,267.7692307692308,7.934615384615384,16.51923076923077
2019-09-09 08:50:00,5.506,1.0,278.5769230769231,271.4769230769231,266.0923076923077,8.046153846153846,16.79230769230769
2019-09-09 09:00:00,5.438,1.0,276.84615384615387,269.74615384615385,264.4153846153846,8.157692307692308,17.065384615384616
2019-09-09 09:10:00,4.781,1.0,275.11538461538464,268.0153846153846,262.73846153846154,8.269230769230768,17.338461538461537
2019-09-09 09:20:00,5.254,1.0,273.38461538461536,266.2846153846154,261.0615384615385,8.38076923076923,17.611538461538462
2019-09-09 09:30:00,4.56,1.0,271.65384615384613,264.55384615384617,259.3846153846154,8.492307692307692,17.884615384615383
2019-09-09 09:40:00,4.511,1.0,269.9230769230769,262.8230769230769,257.7076923076923,8.603846153846154,18.157692307692308
2019-09-09 09:50:00,5.249,1.0,268.1923076923077,261.09230769230766,256.03076923076924,8.715384615384615,18.43076923076923
2019-09-09 10:00:00,5.736,1.0,266.46153846153845,259.36153846153843,254.35384615384615,8.826923076923077,18.703846153846154
2019-09-09 10:10:00,5.006,1.0,264.7307692307692,257.6307692307692,252.6769230769231,8.938461538461539,18.976923076923075
2019-09-09 10:20:00,5.237,1.0,263.0,255.89999999999998,251.0,9.05,19.25
2019-09-09 10:30:00,4.604,1.0,261.2692307692308,254.16923076923075,249.3230769230769,9.161538461538461,19.52307692307692
2019-09-09 10:40:00,4.227,1.0,259.53846153846155,252.43846153846152,247.64615384615385,9.273076923076923,19.796153846153846
2019-09-09 10:50:00,4.712,1.0,257.8076923076923,250.7076923076923,245.96923076923076,9.384615384615385,20.06923076923077
2019-09-09 11:00:00,4.443,1.0,256.0769230769231,248.97692307692307,244.2923076923077,9.496153846153845,20.342307692307692
2019-09-09 11:10:00,4.462,1.0,254.34615384615384,247.24615384615385,242.6153846153846,9.607692307692307,20.615384615384613
2019-09-09 11:20:00,4.308,1.0,252.6153846153846,245.51538461538462,240.93846153846152,9.71923076923077,20.888461538461538
2019-09-09 11:30:00,3.818,1.0,250.8846153846154,243.7846153846154,239.26153846153846,9.830769230769231,21.161538461538463
2019-09-09 11:40:00,4.131,1.0,249.15384615384616,242.05384615384617,237.58461538461538,9.942307692307693,21.434615384615384
2019-09-09 11:50:00,4.425,1.0,247.4230769230769,240.32307692307694,235.9076923076923,10.053846153846154,21.70769230769231
2019-09-09 12:00:00,4.685,1.0,245.69230769230768,238.59230769230768,234.23076923076923,10.165384615384616,21.98076923076923
2019-09-09 12:10:00,4.376,1.0,243.96153846153845,236.86153846153846,232.55384615384614,10.276923076923076,22.253846153846155
2019-09-09 12:20:00,5.014,1.0,242.23076923076923,235.13076923076923,230.87692307692305,10.388461538461538,22.526923076923076
2019-09-09 12:30:00,5.428,999.8,240.5,233.4,229.2,10.5,22.8
2019-09-09 12:40:00,5.842,999.7,234.8,227.8,222.2,10.4,20.1
2019-09-09 12:50:00,5.984,999.5,241.9,236.3,232.0,10.6,19.2
2019-09-09 13:00:00,5.972,999.4,248.9,244.7,241.9,11.0,18.6
2019-09-09 13:10:00,5.923,999.3,248.9,244.7,241.9,10.8,24.2
2019-09-09 13:20:00,5.651,999.2,247.5,243.3,241.9,10.3,24.4
2019-09-09 13:30:00,5.969,999.1,253.1,248.9,246.1,9.4,25.3
2019-09-09 13:40:00,5.884,999.0,250.3,244.7,239.1,9.2,23.7
2019-09-09 13:50:00,6.082,998.8,250.3,243.3,240.5,9.3,18.7
2019-09-09 14:00:00,5.837,998.7,253.1,247.5,241.9,9.3,18.1
2019-09-09 14:10:00,5.712,998.5,255.9,250.3,244.7,9.1,17.0
2019-09-09 14:20:00,4.805,998.5,260.2,251.7,246.1,8.8,20.4
2019-09-09 14:30:00,4.337,998.3,264.4,258.8,254.5,8.6,18.8
2019-09-09 14:40:00,3.32,998.3,264.4,265.8,274.2,7.8,22.8
2019-09-09 14:50:00,2.994,998.3,292.5,295.3,306.6,5.8,31.6
2019-09-09 15:00:00,3.479,998.4,320.6,317.8,313.6,3.7,31.4
2019-09-09 15:10:00,4.416,998.3,308.0,306.6,306.6,-0.9,43.0
2019-09-09 15:20:00,4.251,998.1,313.6,310.8,312.2,-6.6,61.6
2019-09-09 15:30:00,4.604,997.8,293.9,292.5,292.5,-4.2,61.5
2019-09-09 15:40:00,4.852,997.6,295.3,292.5,289.7,0.3,50.2
2019-09-09 15:50:00,4.465,997.5,282.7,279.8,275.6,0.4,46.0
2019-09-09 16:00:00,3.367,997.5,265.8,260.2,257.3,1.4,42.1
2019-09-09 16:10:00,3.81,997.4,264.4,260.2,258.8,2.1,41.3
2019-09-09 16:20:00,5.315,997.4,260.2,254.5,250.3,1.1,39.1
2019-09-09 16:30:00,6.398,997.4,254.5,251.7,250.3,-1.9,40.9
2019-09-09 16:40:00,6.54,997.4,251.7,248.9,246.1,-1.2,35.8
2019-09-09 16:50:00,7.847,997.4,255.9,251.7,251.7,1.7,24.5
2019-09-09 17:00:00,8.077,997.4,253.1,248.9,247.5,2.6,20.6
2019-09-09 17:10:00,8.209,997.5,253.1,248.9,243.3,4.3,17.0
2019-09-09 17:20:00,8.045,997.5,253.1,247.5,244.7,4.5,17.3
2019-09-09 17:30:00,8.638,997.5,253.1,248.9,246.1,4.8,17.2
2019-09-09 17:40:00,8.587,997.7,254.5,250.3,247.5,5.0,17.9
2019-09-09 17:50:00,7.896,997.7,254.5,250.3,247.5,4.5,18.4
2019-09-09 18:00:00,8.712,997.7,253.1,247.5,244.7,4.7,17.5
2019-09-09 18:10:00,8.268,997.7,253.1,248.9,244.7,4.4,18.4
2019-09-09 18:20:00,7.589,997.9,253.1,248.9,246.1,3.3,17.6
2019-09-09 18:30:00,7.927,998.2,257.3,253.1,251.7,3.3,17.9
2019-09-09 18:40:00,7.307,998.5,263.0,260.2,258.8,3.2,17.9
2019-09-09 18:50:00,6.288,998.7,270.0,265.8,264.4,3.3,20.3
2019-09-09 19:00:00,6.263,998.7,267.2,264.4,263.0,3.4,21.7
2019-09-09 19:10:00,6.138,998.8,270.0,267.2,265.8,3.3,22.2
2019-09-09 19:20:00,6.727,998.7,270.0,265.8,265.8,3.2,23.6
2019-09-09 19:30:00,6.891,998.8,268.6,265.8,263.0,3.4,24.0
2019-09-09 19:40:00,6.79,998.8,272.8,267.2,264.4,3.7,24.0
2019-09-09 19:50:00,6.214,998.8,275.6,268.6,265.8,3.2,27.3
2019-09-09 20:00:00,5.842,998.9,272.8,267.2,264.4,3.4,24.5
2019-09-09 20:10:00,5.825,999.1,279.8,274.2,271.4,3.6,25.5
2019-09-09 20:20:00,5.852,999.1,277.0,270.0,265.8,4.3,23.4
2019-09-09 20:30:00,5.69,999.0,270.0,264.4,257.3,3.8,23.9
2019-09-09 20:40:00,6.224,999.0,265.8,260.2,251.7,4.1,21.2
2019-09-09 20:50:00,6.119,999.1,268.6,263.0,258.8,4.2,19.3
2019-09-09 21:00:00,5.222,999.2,265.8,260.2,254.5,4.1,20.8
2019-09-09 21:10:00,4.609,999.4,279.8,272.8,271.4,3.6,25.4
2019-09-09 21:20:00,4.183,999.5,285.5,277.0,274.2,3.7,23.1
2019-09-09 21:30:00,4.293,999.5,279.8,270.0,261.6,3.3,26.1
2019-09-09 21:40:00,4.44,999.6,275.6,267.2,255.9,4.1,24.2
2019-09-09 21:50:00,4.175,999.7,275.6,267.2,255.9,4.1,24.8
2019-09-09 22:00:00,3.475,999.7,277.0,267.2,251.7,2.2,38.3
2019-09-09 22:10:00,4.065,999.5,255.9,246.1,236.3,4.3,27.1
2019-09-09 22:20:00,4.619,999.4,241.9,236.3,233.4,4.5,25.3
2019-09-09 22:30:00,4.2,999.5,244.7,240.5,239.1,4.7,25.1
2019-09-09 22:40:00,4.234,999.6,250.3,246.1,244.7,4.4,27.0
2019-09-09 22:50:00,4.57,999.7,258.8,254.5,254.5,4.4,26.7
2019-09-09 23:00:00,4.722,999.7,263.0,260.2,261.6,4.4,27.3
2019-09-09 23:10:00,4.744,999.7,267.2,263.0,264.4,5.0,24.2
2019-09-09 23:20:00,4.884,999.6,274.2,268.6,268.6,5.0,21.6
2019-09-09 23:30:00,5.178,999.6,278.4,274.2,275.6,3.7,24.2
2019-09-09 23:40:00,5.325,999.6,277.0,270.0,267.2,3.8,25.5
2019-09-09 23:50:00,5.298,999.4,275.6,268.6,264.4,3.7,22.7
2019-09-10 00:00:00,5.509,999.3,274.2,267.2,264.4,3.6,21.4
2019-09-10 00:10:00,5.685,999.2,277.0,271.4,270.0,3.0,27.6
2019-09-10 00:20:00,5.707,999.2,282.7,277.0,274.2,3.3,25.3
2019-09-10 00:30:00,6.102,999.1,284.1,277.0,275.6,3.0,31.0
2019-09-10 00:40:00,6.543,999.0,279.8,272.8,270.0,3.7,24.9
2019-09-10 00:50:00,6.479,998.8,278.4,268.6,264.4,3.7,22.0
2019-09-10 01:00:00,6.344,998.7,281.3,271.4,265.8,3.6,20.4
2019-09-10 01:10:00,6.246,998.6,291.1,284.1,282.7,3.3,23.2
2019-09-10 01:20:00,6.754,998.6,292.5,285.5,284.1,3.6,24.5
2019-09-10 01:30:00,6.508,998.6,295.3,291.1,291.1,3.7,22.6
2019-09-10 01:40:00,6.535,998.6,303.8,299.5,299.5,3.4,21.7
2019-09-10 01:50:00,5.982,998.5,300.9,296.7,295.3,1.1,38.0
2019-09-10 02:00:00,6.589,998.5,286.9,285.5,281.3,2.8,30.5
2019-09-10 02:10:00,7.055,998.5,282.7,279.8,277.0,3.4,28.9
2019-09-10 02:20:00,7.241,998.4,281.3,277.0,275.6,4.5,23.8
2019-09-10 02:30:00,6.511,998.4,281.3,277.0,277.0,4.4,25.5
2019-09-10 02:40:00,5.484,998.5,291.1,288.3,291.1,4.1,26.0
2019-09-10 02:50:00,5.337,998.5,291.1,289.7,292.5,5.3,23.4
2019-09-10 03:00:00,5.619,998.5,289.7,286.9,286.9,6.6,19.9
2019-09-10 03:10:00,6.332,998.4,288.3,284.1,278.4,6.0,19.8
2019-09-10 03:20:00,6.621,998.5,293.9,288.3,286.9,5.2,19.4
2019-09-10 03:30:00,6.668,998.4,295.3,291.1,288.3,4.7,18.9
2019-09-10 03:40:00,6.577,998.4,291.1,286.9,285.5,4.5,18.6
2019-09-10 03:50:00,6.506,998.3,292.5,288.3,286.9,4.1,19.3
2019-09-10 04:00:00,7.111,998.3,296.7,292.5,291.1,3.3,21.5
2019-09-10 04:10:00,6.79,998.3,302.3,296.7,295.3,3.0,22.9
2019-09-10 04:20:00,6.957,998.2,306.6,302.3,300.9,3.0,23.8
2019-09-10 04:30:00,7.494,998.1,305.2,299.5,298.1,2.1,27.2
2019-09-10 04:40:00,6.611,998.1,302.3,296.7,293.9,3.2,18.3
2019-09-10 04:50:00,6.195,998.2,295.3,291.1,284.1,3.2,15.7
2019-09-10 05:00:00,6.741,998.3,293.9,288.3,282.7,3.4,15.5
2019-09-10 05:10:00,6.883,998.3,295.3,288.3,285.5,3.2,17.9
2019-09-10 05:20:00,6.489,998.5,292.5,285.5,284.1,2.1,25.0
2019-09-10 05:30:00,6.55,998.5,288.3,281.3,278.4,2.3,23.9
2019-09-10 05:40:00,6.621,998.3,292.5,284.1,279.8,2.8,23.6
2019-09-10 05:50:00,7.119,998.3,300.9,293.9,289.7,3.0,21.5
2019-09-10 06:00:00,7.109,998.2,305.2,300.9,296.7,3.8,17.5
2019-09-10 06:10:00,6.972,998.2,303.8,298.1,295.3,3.4,18.7
2019-09-10 06:20:00,7.204,998.3,305.2,300.9,300.9,3.3,18.6
2019-09-10 06:30:00,6.763,998.5,305.2,300.9,299.5,2.0,26.5
2019-09-10 06:40:00,5.805,998.8,298.1,291.1,285.5,1.5,31.6
2019-09-10 06:50:00,5.996,998.9,298.1,291.1,288.3,1.7,29.4
2019-09-10 07:00:00,6.347,999.0,306.6,299.5,298.1,1.4,31.3
2019-09-10 07:10:00,6.374,998.9,303.8,296.7,296.7,2.3,24.4
2019-09-10 07:20:00,6.334,999.0,308.0,296.7,292.5,2.3,28.1
2019-09-10 07:30:00,5.996,999.1,302.3,292.5,286.9,2.6,28.7
2019-09-10 07:40:00,6.246,999.2,308.0,299.5,292.5,3.0,27.5
2019-09-10 07:50:00,6.467,999.3,312.2,302.3,296.7,4.1,25.8
2019-09-10 08:00:00,6.207,999.5,308.0,298.1,293.9,4.1,28.4
2019-09-10 08:10:00,6.084,999.6,299.5,292.5,286.9,4.1,30.3
2019-09-10 08:20:00,6.006,999.6,293.9,285.5,281.3,4.2,29.2
2019-09-10 08:30:00,5.795,999.7,285.5,277.0,272.8,5.6,22.9
2019-09-10 08:40:00,5.786,999.8,278.4,271.4,267.2,5.9,25.5
2019-09-10 08:50:00,5.447,999.9,281.3,274.2,268.6,6.0,25.5
2019-09-10 09:00:00,5.827,999.9,282.7,277.0,274.2,6.0,25.9
2019-09-10 09:10:00,6.004,999.9,293.9,289.7,286.9,6.1,26.9
2019-09-10 09:20:00,5.977,1.0,293.8176470588235,289.7,287.31176470588235,6.405882352941176,26.652941176470588
2019-09-10 09:30:00,5.513,1.0,293.735294117647,289.7,287.7235294117647,6.711764705882353,26.405882352941177
2019-09-10 09:40:00,5.215,1.0,293.65294117647056,289.7,288.13529411764705,7.017647058823529,26.158823529411762
2019-09-10 09:50:00,5.729,1.0,293.5705882352941,289.7,288.54705882352937,7.323529411764706,25.91176470588235
2019-09-10 10:00:00,4.283,1.0,293.48823529411766,289.7,288.95882352941175,7.629411764705882,25.66470588235294
2019-09-10 10:10:00,5.129,1.0,293.40588235294115,289.7,289.3705882352941,7.935294117647059,25.41764705882353
2019-09-10 10:20:00,4.734,1.0,293.3235294117647,289.7,289.78235294117644,8.241176470588236,25.170588235294115
2019-09-10 10:30:00,3.96,1.0,293.24117647058824,289.7,290.1941176470588,8.547058823529412,24.923529411764704
2019-09-10 10:40:00,4.401,1.0,293.15882352941173,289.7,290.60588235294114,8.852941176470589,24.676470588235293
2019-09-10 10:50:00,4.112,1.0,293.0764705882353,289.7,291.0176470588235,9.158823529411766,24.429411764705883
2019-09-10 11:00:00,3.303,1.0,292.99411764705883,289.7,291.42941176470583,9.464705882352941,24.182352941176468
2019-09-10 11:10:00,3.541,1.0,292.9117647058823,289.7,291.8411764705882,9.770588235294118,23.935294117647057
2019-09-10 11:20:00,3.428,1.0,292.82941176470587,289.7,292.2529411764706,10.076470588235296,23.688235294117646
2019-09-10 11:30:00,3.781,1.0,292.7470588235294,289.7,292.6647058823529,10.382352941176471,23.441176470588236
2019-09-10 11:40:00,3.754,1.0,292.66470588235296,289.7,293.0764705882353,10.688235294117648,23.194117647058825
2019-09-10 11:50:00,3.778,1.0,292.58235294117645,289.7,293.4882352941176,10.994117647058825,22.94705882352941
2019-09-10 12:00:00,3.607,999.9,292.5,289.7,293.9,11.3,22.7
2019-09-10 12:10:00,3.842,999.7,293.9,288.3,288.3,12.4,23.9
2019-09-10 12:20:00,3.95,999.6,289.7,284.1,281.3,11.3,28.9
2019-09-10 12:30:00,4.394,999.4,295.3,291.1,286.9,8.9,33.7
2019-09-10 12:40:00,5.29,999.5,333.3,330.5,327.7,7.0,40.4
2019-09-10 12:50:00,5.656,999.5,358.6,355.8,355.8,1.7,51.0
2019-09-10 13:00:00,3.774,999.4,5.6,5.6,11.3,1.3,44.3
2019-09-10 13:10:00,2.754,999.3,42.2,50.6,61.9,3.1,41.3
2019-09-10 13:20:00,2.127,999.3,81.6,91.4,99.8,3.1,39.3
2019-09-10 13:30:00,1.516,999.1,106.9,116.7,122.3,4.3,30.2
2019-09-10 13:40:00,1.401,999.1,158.9,171.6,160.3,6.0,27.8
2019-09-10 13:50:00,2.722,999.0,263.0,246.1,232.0,5.6,20.4
2019-09-10 14:00:00,4.864,998.9,246.1,241.9,243.3,3.8,24.9
2019-09-10 14:10:00,5.281,998.8,239.1,234.8,234.8,2.0,34.9
2019-09-10 14:20:00,6.281,998.6,239.1,234.8,234.8,0.5,38.6
2019-09-10 14:30:00,4.71,998.4,237.7,229.2,227.8,0.6,36.9
2019-09-10 14:40:00,5.31,998.3,234.8,229.2,227.8,2.5,34.3
2019-09-10 14:50:00,5.68,998.1,234.8,229.2,226.4,2.6,34.7
2019-09-10 15:00:00,5.616,998.3,230.6,225.0,223.6,2.5,37.6
2019-09-10 15:10:00,5.687,998.3,229.2,223.6,220.8,3.2,37.7
2019-09-10 15:20:00,4.45,998.4,243.3,239.1,234.8,3.0,36.9
2019-09-10 15:30:00,3.918,998.3,284.1,281.3,285.5,1.5,38.7
2019-09-10 15:40:00,8.273,998.7,40.8,36.6,36.6,-1.9,28.7
2019-09-10 15:50:00,5.386,998.9,46.4,43.6,43.6,-4.1,33.4
2019-09-10 16:00:00,4.881,998.8,38.0,35.2,30.9,-4.2,33.8
2019-09-10 16:10:00,4.362,998.8,60.5,60.5,66.1,-2.8,29.2
2019-09-10 16:20:00,5.55,998.8,61.9,59.1,57.7,-2.0,29.3
2019-09-10 16:30:00,4.923,998.8,49.2,46.4,40.8,-0.7,24.4
2019-09-10 16:40:00,3.433,998.9,35.2,29.5,18.3,-0.7,26.9
2019-09-10 16:50:00,3.109,998.9,40.8,40.8,38.0,-0.6,28.0
2019-09-10 17:00:00,2.097,998.9,30.9,32.3,33.8,-2.5,34.9
2019-09-10 17:10:00,1.909,998.8,21.1,23.9,38.0,-2.7,36.0
2019-09-10 17:20:00,2.342,998.8,12.7,5.6,5.6,-1.4,35.2
2019-09-10 17:30:00,2.279,998.9,347.3,350.2,4.2,-0.8,34.8
2019-09-10 17:40:00,3.639,999.0,347.3,340.3,350.2,-1.3,36.1
2019-09-10 17:50:00,3.663,999.0,347.3,340.3,344.5,-1.8,36.4
2019-09-10 18:00:00,4.112,999.1,1.4,358.6,354.4,-1.3,34.9
2019-09-10 18:10:00,3.666,999.3,2.8,0.0,1.4,-0.5,31.3
2019-09-10 18:20:00,2.502,999.5,1.4,0.0,0.0,2.7,31.1
2019-09-10 18:30:00,1.975,999.5,0.0,0.0,353.0,4.7,27.8
2019-09-10 18:40:00,1.489,999.7,0.0,1.4,2.8,5.3,28.6
2019-09-10 18:50:00,2.445,999.7,0.0,354.4,358.6,6.0,34.9
2019-09-10 19:00:00,2.107,999.8,337.5,324.8,312.2,4.4,39.6
2019-09-10 19:10:00,2.347,999.8,337.5,331.9,281.3,5.9,35.2
2019-09-10 19:20:00,2.607,1.0,335.7113636363636,330.1409090909091,280.75454545454545,5.843181818181819,34.85227272727273
2019-09-10 19:30:00,2.886,1.0,333.9227272727273,328.3818181818182,280.20909090909095,5.786363636363637,34.50454545454546
2019-09-10 19:40:00,3.048,1.0,332.1340909090909,326.6227272727273,279.6636363636364,5.7295454545454545,34.15681818181818
2019-09-10 19:50:00,2.404,1.0,330.3454545454546,324.8636363636363,279.1181818181818,5.672727272727273,33.80909090909091
2019-09-10 20:00:00,1.86,1.0,328.5568181818182,323.1045454545454,278.57272727272726,5.615909090909091,33.461363636363636
2019-09-10 20:10:00,1.296,1.0,326.7681818181818,321.3454545454545,278.02727272727276,5.5590909090909095,33.11363636363637
2019-09-10 20:20:00,1.176,1.0,324.9795454545455,319.5863636363636,277.4818181818182,5.502272727272728,32.76590909090909
2019-09-10 20:30:00,1.948,1.0,323.1909090909091,317.8272727272727,276.93636363636364,5.445454545454545,32.41818181818182
2019-09-10 20:40:00,1.465,1.0,321.4022727272727,316.0681818181818,276.3909090909091,5.388636363636364,32.070454545454545
2019-09-10 20:50:00,1.32,1.0,319.6136363636364,314.3090909090909,275.8454545454546,5.331818181818182,31.722727272727276
2019-09-10 21:00:00,1.056,1.0,317.825,312.54999999999995,275.3,5.275,31.375
2019-09-10 21:10:00,1.874,1.0,316.03636363636366,310.79090909090905,274.75454545454545,5.218181818181819,31.02727272727273
2019-09-10 21:20:00,2.847,1.0,314.2477272727273,309.03181818181815,274.20909090909095,5.161363636363637,30.679545454545455
2019-09-10 21:30:00,2.038,1.0,312.4590909090909,307.27272727272725,273.6636363636364,5.1045454545454545,30.331818181818182
2019-09-10 21:40:00,1.445,1.0,310.67045454545456,305.51363636363635,273.1181818181818,5.047727272727273,29.98409090909091
2019-09-10 21:50:00,1.526,1.0,308.8818181818182,303.75454545454545,272.57272727272726,4.990909090909091,29.636363636363637
2019-09-10 22:00:00,1.345,1.0,307.09318181818185,301.99545454545455,272.02727272727276,4.9340909090909095,29.288636363636364
2019-09-10 22:10:00,1.649,1.0,305.30454545454546,300.23636363636365,271.4818181818182,4.877272727272727,28.94090909090909
2019-09-10 22:20:00,2.315,1.0,303.5159090909091,298.4772727272727,270.93636363636364,4.820454545454545,28.59318181818182
2019-09-10 22:30:00,2.548,1.0,301.72727272727275,296.7181818181818,270.3909090909091,4.763636363636364,28.245454545454546
2019-09-10 22:40:00,3.131,1.0,299.93863636363636,294.9590909090909,269.8454545454546,4.706818181818182,27.897727272727273
2019-09-10 22:50:00,3.707,1.0,298.15,293.2,269.3,4.65,27.55
2019-09-10 23:00:00,3.749,1.0,296.36136363636365,291.4409090909091,268.75454545454545,4.593181818181819,27.202272727272728
2019-09-10 23:10:00,4.239,1.0,294.57272727272726,289.6818181818182,268.20909090909095,4.536363636363636,26.854545454545455
2019-09-10 23:20:00,4.016,1.0,292.78409090909093,287.9227272727273,267.6636363636364,4.4795454545454545,26.506818181818183
2019-09-10 23:30:00,2.717,1.0,290.99545454545455,286.16363636363633,267.1181818181818,4.422727272727273,26.15909090909091
2019-09-10 23:40:00,2.051,1.0,289.2068181818182,284.4045454545454,266.57272727272726,4.365909090909091,25.811363636363637
2019-09-10 23:50:00,2.318,1.0,287.41818181818184,282.6454545454545,266.02727272727276,4.309090909090909,25.46363636363636
2019-09-11 00:00:00,2.739,1.0,285.62954545454545,280.8863636363636,265.4818181818182,4.252272727272727,25.115909090909092
2019-09-11 00:10:00,2.842,1.0,283.8409090909091,279.1272727272727,264.93636363636364,4.195454545454545,24.768181818181816
2019-09-11 00:20:00,3.22,1.0,282.05227272727274,277.3681818181818,264.3909090909091,4.138636363636364,24.420454545454547
2019-09-11 00:30:00,3.232,1.0,280.26363636363635,275.6090909090909,263.8454545454546,4.081818181818182,24.07272727272727
2019-09-11 00:40:00,3.506,1.0,278.475,273.85,263.3,4.025,23.725
2019-09-11 00:50:00,4.305,1.0,276.68636363636364,272.09090909090907,262.75454545454545,3.968181818181818,23.377272727272725
2019-09-11 01:00:00,4.327,1.0,274.89772727272725,270.33181818181816,262.20909090909095,3.911363636363636,23.029545454545456
2019-09-11 01:10:00,4.394,1.0,273.1090909090909,268.57272727272726,261.6636363636364,3.8545454545454545,22.68181818181818
