index,Date/Time,100m_N Avg [m/s],100m_N Std [m/s],Pressure [mbar],98m WV [°],78m WV [°],48m WV [°],Temp 5m [°C],Hum 5m [%]
11644,2018-01-20 20:40:00,4.923,0.307,1009.4,285.5,281.3,271.4,23.3,55.4
11645,2018-01-20 20:50:00,4.709,0.145,1009.5,291.1,285.5,278.4,23.5,53.6
11646,2018-01-20 21:00:00,4.589,0.229,1009.6,295.3,289.7,286.9,23.1,60.3
11647,2018-01-20 21:10:00,4.493,0.177,1009.5,295.3,288.3,288.3,22.7,59.3
11648,2018-01-20 21:20:00,4.294,0.102,1009.5,302.3,292.5,286.9,23.0,54.3
11649,2018-01-20 21:30:00,4.66,0.177,1009.7,306.6,296.7,288.3,23.1,53.2
11650,2018-01-20 21:40:00,4.483,0.205,1009.7,315.0,302.3,288.3,22.9,51.5
11651,2018-01-20 21:50:00,4.095,0.205,1009.7,308.0,295.3,279.8,22.6,52.1
11652,2018-01-20 22:00:00,4.314,0.229,1009.6,315.0,302.3,285.5,22.5,49.6
11653,2018-01-20 22:10:00,4.161,0.251,1009.5,324.8,316.4,292.5,22.5,49.1
11654,2018-01-20 22:20:00,4.279,0.229,1009.5,324.8,315.0,295.3,22.5,48.3
11655,2018-01-20 22:30:00,4.616,0.307,1009.5,336.1,323.4,305.2,22.2,48.8
11656,2018-01-20 22:40:00,5.067,0.205,1009.5,336.1,327.7,312.2,22.1,48.3
11657,2018-01-20 22:50:00,5.431,0.251,1009.5,341.7,331.9,323.4,22.0,48.5
11658,2018-01-20 23:00:00,5.335,0.29,1009.5,354.4,340.3,330.5,21.9,48.1
11659,2018-01-20 23:10:00,5.816,0.145,1009.5,1.4,354.4,340.3,22.0,46.9
11660,2018-01-20 23:20:00,6.109,0.271,1009.4,358.6,358.6,350.2,22.1,45.5
11661,2018-01-20 23:30:00,6.315,0.29,1009.4,0.0,358.6,358.6,22.0,45.9
11662,2018-01-20 23:40:00,6.978,0.383,1009.3,358.6,355.8,357.2,22.0,45.7
11663,2018-01-20 23:50:00,7.049,0.29,1009.2,358.6,355.8,355.8,22.0,43.7
11664,2018-01-21 00:00:00,7.015,0.561,1009.1,0.0,358.6,357.2,22.6,41.1
11665,2018-01-21 00:10:00,7.948,1.084,1009.0,358.6,354.4,355.8,22.0,43.9
11666,2018-01-21 00:20:00,8.8,0.458,1009.0,357.2,351.6,351.6,21.6,44.7
11667,2018-01-21 00:30:00,9.293,0.383,1009.0,357.2,351.6,350.2,21.3,45.7
11668,2018-01-21 00:40:00,9.171,0.369,1008.9,358.6,354.4,350.2,21.0,45.8
11669,2018-01-21 00:50:00,8.95,0.397,1008.9,0.0,355.8,351.6,20.8,45.5
11670,2018-01-21 01:00:00,9.59,0.491,1008.8,1.4,0.0,355.8,20.9,44.8
11671,2018-01-21 01:10:00,9.905,0.447,1008.8,1.4,0.0,357.2,21.0,44.4
11672,2018-01-21 01:20:00,9.927,0.29,1008.7,1.4,0.0,355.8,21.0,44.4
11673,2018-01-21 01:30:00,9.875,0.383,1008.6,1.4,0.0,357.2,20.8,44.8
11674,2018-01-21 01:40:00,10.357,0.435,1008.5,1.4,0.0,357.2,20.7,45.0
11675,2018-01-21 01:50:00,10.329,0.369,1008.4,2.8,1.4,0.0,20.9,44.6
11676,2018-01-21 02:00:00,10.059,0.435,1008.2,5.6,1.4,358.6,21.0,44.2
11677,2018-01-21 02:10:00,9.379,0.615,1008.2,8.4,1.4,358.6,20.9,44.4
11678,2018-01-21 02:20:00,8.097,0.832,1008.0,11.3,2.8,1.4,20.8,44.9
11679,2018-01-21 02:30:00,6.634,0.82,1008.0,15.5,12.7,11.3,20.7,45.5
11680,2018-01-21 02:40:00,8.871,1.035,1007.9,14.1,9.8,11.3,19.9,46.3
11681,2018-01-21 02:50:00,8.139,0.851,1007.9,14.1,12.7,14.1,19.7,46.6
11682,2018-01-21 03:00:00,7.832,0.983,1007.8,11.3,8.4,11.3,19.6,45.8
11683,2018-01-21 03:10:00,7.214,0.899,1007.9,11.3,8.4,12.7,19.6,45.0
11684,2018-01-21 03:20:00,7.714,1.221,1007.9,12.7,9.8,14.1,19.3,45.2
11685,2018-01-21 03:30:00,8.387,1.004,1007.8,14.1,8.4,8.4,19.2,43.8
11686,2018-01-21 03:40:00,9.134,0.881,1007.8,15.5,9.8,11.3,19.4,42.8
11687,2018-01-21 03:50:00,8.677,1.03,1007.7,14.1,8.4,8.4,19.7,41.7
11688,2018-01-21 04:00:00,8.935,0.945,1007.7,15.5,11.3,8.4,19.8,41.4
11689,2018-01-21 04:10:00,8.964,1.004,1007.7,16.9,9.8,7.0,19.9,41.5
11690,2018-01-21 04:20:00,8.456,0.933,1007.7,15.5,11.3,7.0,19.7,41.9
11691,2018-01-21 04:30:00,7.985,1.004,1007.7,16.9,12.7,5.6,19.6,42.6
11692,2018-01-21 04:40:00,8.284,1.108,1007.7,18.3,12.7,5.6,19.6,43.5
11693,2018-01-21 04:50:00,8.105,1.089,1007.7,18.3,12.7,4.2,19.4,44.3
11694,2018-01-21 05:00:00,8.436,1.099,1007.6,19.7,12.7,5.6,19.3,44.9
11695,2018-01-21 05:10:00,9.129,1.348,1007.6,19.7,12.7,8.4,19.3,45.7
11696,2018-01-21 05:20:00,10.042,1.204,1007.6,22.5,12.7,11.3,19.4,46.3
11697,2018-01-21 05:30:00,10.121,0.807,1007.7,23.9,15.5,9.8,19.6,46.1
11698,2018-01-21 05:40:00,10.239,0.746,1007.7,22.5,15.5,9.8,19.7,46.1
11699,2018-01-21 05:50:00,10.155,0.702,1007.7,25.3,16.9,9.8,19.7,46.0
11700,2018-01-21 06:00:00,9.777,0.807,1007.8,26.7,19.7,12.7,19.6,46.0
11701,2018-01-21 06:10:00,8.935,0.933,1008.0,26.7,19.7,14.1,19.3,46.8
11702,2018-01-21 06:20:00,9.183,0.71,1008.0,26.7,18.3,11.3,18.7,48.1
11703,2018-01-21 06:30:00,8.471,0.68,1008.2,26.7,19.7,11.3,18.8,47.6
11704,2018-01-21 06:40:00,8.291,0.57,1008.3,28.1,19.7,11.3,19.0,47.4
11705,2018-01-21 06:50:00,8.321,0.355,1008.4,28.1,19.7,11.3,18.8,48.0
11706,2018-01-21 07:00:00,8.552,0.481,1008.4,26.7,16.9,8.4,18.6,48.5
11707,2018-01-21 07:10:00,8.073,0.589,1008.5,25.3,14.1,9.8,18.2,49.1
11708,2018-01-21 07:20:00,8.102,0.481,1008.7,26.7,16.9,9.8,18.1,49.0
11709,2018-01-21 07:30:00,8.382,0.58,1008.8,26.7,16.9,11.3,18.2,48.8
11710,2018-01-21 07:40:00,8.608,0.491,1008.8,26.7,18.3,11.3,18.1,49.2
11711,2018-01-21 07:50:00,8.424,0.522,1009.0,26.7,16.9,11.3,18.1,49.3
11712,2018-01-21 08:00:00,8.196,0.542,1009.1,28.1,16.9,9.8,18.2,48.8
11713,2018-01-21 08:10:00,7.901,0.561,1009.2,28.1,16.9,8.4,18.3,48.7
11714,2018-01-21 08:20:00,7.923,0.502,1009.3,32.3,21.1,12.7,18.7,48.1
11715,2018-01-21 08:30:00,8.095,0.491,1009.5,32.3,21.1,12.7,19.2,47.6
11716,2018-01-21 08:40:00,8.476,0.597,1009.7,33.8,21.1,12.7,19.6,46.8
11717,2018-01-21 08:50:00,8.203,0.71,1009.8,33.8,22.5,14.1,20.2,45.9
11718,2018-01-21 09:00:00,8.097,0.78,1010.0,32.3,21.1,12.7,20.7,44.7
11719,2018-01-21 09:10:00,8.112,0.961,1010.1,35.2,22.5,12.7,21.1,43.9
11720,2018-01-21 09:20:00,7.462,1.06,1010.2,35.2,25.3,15.5,21.6,43.3
11721,2018-01-21 09:30:00,7.417,0.787,1010.3,38.0,29.5,21.1,22.1,42.2
11722,2018-01-21 09:40:00,7.388,0.794,1010.4,38.0,29.5,21.1,22.6,41.5
11723,2018-01-21 09:50:00,6.892,0.905,1010.5,36.6,29.5,22.5,23.2,40.6
11724,2018-01-21 10:00:00,6.251,0.71,1010.5,33.8,25.3,16.9,23.6,40.3
11725,2018-01-21 10:10:00,5.988,0.695,1010.7,33.8,26.7,19.7,24.1,39.7
11726,2018-01-21 10:20:00,6.096,0.672,1010.7,36.6,29.5,28.1,24.7,39.1
11727,2018-01-21 10:30:00,5.043,0.78,1010.8,43.6,36.6,30.9,25.2,38.5
11728,2018-01-21 10:40:00,4.822,0.656,1010.8,45.0,36.6,28.1,25.8,37.6
11729,2018-01-21 10:50:00,5.274,0.899,1010.7,47.8,42.2,36.6,26.5,36.1
11730,2018-01-21 11:00:00,5.406,0.725,1010.6,50.6,46.4,43.6,26.9,35.0
11731,2018-01-21 11:10:00,5.48,0.656,1010.5,49.2,45.0,42.2,27.1,34.2
11732,2018-01-21 11:20:00,5.276,0.725,1010.4,57.7,52.0,47.8,27.4,33.4
11733,2018-01-21 11:30:00,5.875,0.933,1010.2,60.5,56.3,54.8,27.5,32.7
11734,2018-01-21 11:40:00,5.382,0.739,1010.1,64.7,61.9,61.9,27.5,33.9
11735,2018-01-21 11:50:00,5.244,0.491,1010.1,74.5,71.7,74.5,27.4,38.5
11736,2018-01-21 12:00:00,4.709,0.447,1010.0,74.5,78.8,88.6,26.9,44.9
11737,2018-01-21 12:10:00,4.274,0.383,1010.0,81.6,81.6,88.6,26.3,45.9
11738,2018-01-21 12:20:00,4.667,0.29,1009.7,91.4,88.6,90.0,25.8,47.9
11739,2018-01-21 12:30:00,5.205,0.664,1009.4,90.0,88.6,91.4,26.0,47.1
11740,2018-01-21 12:40:00,4.797,0.64,1009.2,91.4,90.0,92.8,26.0,50.5
11741,2018-01-21 12:50:00,5.063,0.702,1009.0,95.6,95.6,99.8,25.9,49.1
11742,2018-01-21 13:00:00,5.814,0.422,1008.8,95.6,92.8,91.4,26.0,46.1
11743,2018-01-21 13:10:00,5.578,0.648,1008.6,97.0,97.0,98.4,26.3,48.7
11744,2018-01-21 13:20:00,4.957,0.95,1008.4,95.6,95.6,101.3,26.2,50.5
11745,2018-01-21 13:30:00,6.249,0.458,1008.1,101.3,101.3,104.1,25.5,52.5
11746,2018-01-21 13:40:00,6.683,0.251,1007.8,102.7,99.8,105.5,25.9,51.6
11747,2018-01-21 13:50:00,6.715,0.229,1007.6,101.3,99.8,108.3,25.9,52.0
11748,2018-01-21 14:00:00,6.624,0.229,1007.5,101.3,99.8,106.9,25.8,52.4
11749,2018-01-21 14:10:00,6.749,0.205,1007.3,104.1,101.3,108.3,25.8,51.4
11750,2018-01-21 14:20:00,6.487,0.177,1007.1,106.9,106.9,109.7,25.7,55.1
11751,2018-01-21 14:30:00,6.644,0.229,1006.9,106.9,106.9,112.5,25.8,52.2
11752,2018-01-21 14:40:00,6.745,0.29,1006.8,106.9,106.9,112.5,25.8,53.7
11753,2018-01-21 14:50:00,6.641,0.458,1006.6,105.5,106.9,113.9,25.9,52.4
11754,2018-01-21 15:00:00,6.889,0.205,1006.6,105.5,106.9,113.9,25.8,52.0
11755,2018-01-21 15:10:00,7.002,0.177,1006.5,109.7,109.7,118.1,25.8,51.9
11756,2018-01-21 15:20:00,6.877,0.271,1006.5,111.1,113.9,122.3,25.4,53.2
11757,2018-01-21 15:30:00,6.541,0.205,1006.5,116.7,120.9,132.2,25.4,54.9
11758,2018-01-21 15:40:00,6.612,0.177,1006.5,119.5,119.5,128.0,25.5,51.9
11759,2018-01-21 15:50:00,6.624,0.145,1006.3,122.3,120.9,128.0,25.4,54.1
11760,2018-01-21 16:00:00,6.663,0.177,1006.3,123.8,123.8,130.8,25.4,55.2
11761,2018-01-21 16:10:00,6.411,0.145,1006.3,118.1,118.1,120.9,25.4,51.9
11762,2018-01-21 16:20:00,6.433,0.177,1006.2,119.5,120.9,122.3,25.2,53.3
11763,2018-01-21 16:30:00,6.059,0.251,1006.2,125.2,123.8,126.6,25.1,54.3
11764,2018-01-21 16:40:00,6.094,0.271,1006.3,125.2,125.2,126.6,24.9,55.7
11765,2018-01-21 16:50:00,6.14,0.145,1006.3,126.6,126.6,129.4,25.1,53.7
11766,2018-01-21 17:00:00,6.015,0.145,1006.4,130.8,135.0,136.4,24.9,54.9
11767,2018-01-21 17:10:00,5.74,0.29,1006.5,137.8,142.0,151.9,24.6,56.8
11768,2018-01-21 17:20:00,6.059,0.145,1006.4,132.2,135.0,146.3,24.6,54.7
11769,2018-01-21 17:30:00,6.1365,0.29000000000000004,1006.5,156.1,163.1,177.2,24.8,56.8
11770,2018-01-21 17:40:00,6.214,0.435,1006.5,143.4,149.1,167.3,24.4,57.3
11771,2018-01-21 17:50:00,6.42,0.251,1006.5,146.3,150.5,173.0,24.3,59.1
11772,2018-01-21 18:00:00,5.934,0.881,1006.5,153.3,164.5,187.0,24.0,65.1
11773,2018-01-21 18:10:00,6.347,0.307,1006.5,147.7,156.1,177.2,23.6,66.9
11774,2018-01-21 18:20:00,6.2955000000000005,0.256,1006.6,156.1,161.7,177.2,23.5,68.0
11775,2018-01-21 18:30:00,6.244,0.205,1006.7,147.7,153.3,168.8,23.3,69.3
11776,2018-01-21 18:40:00,6.155,0.145,1006.8,147.7,158.9,180.0,23.3,71.2
11777,2018-01-21 18:50:00,5.698,0.307,1006.9,149.1,154.7,184.2,23.1,74.6
11778,2018-01-21 19:00:00,3.533,0.916,1007.1,210.9,225.0,250.3,22.9,74.2
11779,2018-01-21 19:10:00,1.549,0.928,1007.3,241.9,254.5,278.4,22.9,69.6
11780,2018-01-21 19:20:00,1.161,0.397,1007.5,293.9,299.5,303.8,22.7,65.7
11781,2018-01-21 19:30:00,0.822,0.271,1007.6,274.2,292.5,295.3,23.0,64.3
11782,2018-01-21 19:40:00,1.64,0.82,1007.7,308.0,302.3,303.8,23.0,64.5
11783,2018-01-21 19:50:00,0.876,0.355,1007.7,299.5,308.0,305.2,23.0,63.0
11784,2018-01-21 20:00:00,1.387,0.869,1007.9,345.9,334.7,322.0,23.0,61.6
11785,2018-01-21 20:10:00,2.153,0.307,1008.0,340.3,331.9,326.3,22.7,60.9
11786,2018-01-21 20:20:00,1.757,0.29,1008.1,351.6,337.5,326.3,22.7,58.8
11787,2018-01-21 20:30:00,1.728,0.205,1008.2,347.3,333.3,323.4,22.6,57.5
11788,2018-01-21 20:40:00,1.21,0.177,1008.2,50.6,9.8,336.1,22.9,55.1
11789,2018-01-21 20:50:00,0.942,0.145,1008.3,57.7,8.4,331.9,23.2,53.6
11790,2018-01-21 21:00:00,3.511,1.821,1008.5,315.0,303.8,296.7,23.2,53.8
11791,2018-01-21 21:10:00,3.439,1.208,1008.6,278.4,274.2,275.6,22.9,51.4
11792,2018-01-21 21:20:00,4.623,1.54,1008.6,281.3,278.4,279.8,23.1,48.8
11793,2018-01-21 21:30:00,4.183,0.739,1008.7,288.3,285.5,285.5,23.1,49.0
11794,2018-01-21 21:40:00,3.921,0.41,1008.7,293.9,291.1,292.5,23.2,49.0
11795,2018-01-21 21:50:00,4.233,0.29,1008.6,300.9,298.1,298.1,23.1,49.2
11796,2018-01-21 22:00:00,3.199,0.47,1008.5,302.3,299.5,298.1,23.3,48.0
11797,2018-01-21 22:10:00,3.538,0.732,1008.5,298.1,295.3,291.1,23.2,48.6
11798,2018-01-21 22:20:00,3.602,0.597,1008.5,299.5,293.9,289.7,23.0,49.9
11799,2018-01-21 22:30:00,3.955,0.57,1008.5,300.9,293.9,289.7,22.5,52.6
11800,2018-01-21 22:40:00,3.476,0.491,1008.4,298.1,289.7,286.9,22.5,54.8
11801,2018-01-21 22:50:00,3.292,0.29,1008.4,291.1,286.9,286.9,22.2,56.3
11802,2018-01-21 23:00:00,5.654,0.794,1008.4,295.3,292.5,293.9,22.1,57.3
11803,2018-01-21 23:10:00,5.986,0.648,1008.3,296.7,293.9,295.3,22.0,57.6
11804,2018-01-21 23:20:00,6.786,0.251,1008.2,303.8,299.5,302.3,22.0,57.6
11805,2018-01-21 23:30:00,6.469,0.145,1008.0,302.3,299.5,302.3,22.2,56.2
11806,2018-01-21 23:40:00,6.371,0.205,1008.0,306.6,303.8,308.0,22.5,53.8
11807,2018-01-21 23:50:00,6.45,0.145,1007.9,308.0,306.6,310.8,22.6,52.2
11808,2018-01-22 00:00:00,8.053,0.656,1007.8,324.8,323.4,319.2,22.5,52.4
11809,2018-01-22 00:10:00,7.398,0.34,1007.6,326.3,324.8,322.0,21.9,54.0
11810,2018-01-22 00:20:00,7.768,0.47,1007.6,327.7,323.4,320.6,21.9,53.2
11811,2018-01-22 00:30:00,8.672,0.229,1007.5,334.7,326.3,320.6,21.9,52.4
11812,2018-01-22 00:40:00,7.975,0.177,1007.4,344.5,336.1,324.8,21.8,51.8
11813,2018-01-22 00:50:00,7.761,0.369,1007.3,350.2,341.7,327.7,21.5,51.4
11814,2018-01-22 01:00:00,7.891,0.205,1007.2,351.6,343.1,334.7,21.3,50.9
11815,2018-01-22 01:10:00,8.252,0.229,1007.2,353.0,344.5,340.3,21.1,50.2
11816,2018-01-22 01:20:00,8.176,0.145,1007.1,355.8,347.3,341.7,21.0,49.6
11817,2018-01-22 01:30:00,9.156,0.447,1007.1,358.6,353.0,348.8,20.9,49.2
11818,2018-01-22 01:40:00,9.924,0.102,1007.0,0.0,355.8,353.0,20.7,49.6
11819,2018-01-22 01:50:00,9.61,0.205,1007.0,0.0,357.2,354.4,20.3,49.8
11820,2018-01-22 02:00:00,10.221,0.307,1007.0,0.0,357.2,351.6,20.2,49.9
11821,2018-01-22 02:10:00,10.408,0.229,1006.9,1.4,358.6,354.4,19.9,50.2
11822,2018-01-22 02:20:00,10.899,0.307,1006.9,2.8,0.0,357.2,19.7,50.5
11823,2018-01-22 02:30:00,10.934,0.229,1006.8,0.0,358.6,358.6,19.4,51.0
11824,2018-01-22 02:40:00,11.189,0.271,1006.7,358.6,357.2,357.2,19.4,50.7
11825,2018-01-22 02:50:00,10.899,0.251,1006.6,358.6,355.8,357.2,19.6,49.7
11826,2018-01-22 03:00:00,10.597,0.369,1006.6,0.0,357.2,357.2,19.6,48.8
11827,2018-01-22 03:10:00,10.317,0.422,1006.6,1.4,358.6,357.2,19.7,47.5
11828,2018-01-22 03:20:00,10.172,0.632,1006.6,4.2,0.0,358.6,19.8,46.0
11829,2018-01-22 03:30:00,8.318,0.47,1006.5,11.3,2.8,0.0,20.0,44.7
11830,2018-01-22 03:40:00,8.419,0.522,1006.5,11.3,4.2,1.4,20.2,43.9
11831,2018-01-22 03:50:00,8.134,0.606,1006.3,12.7,4.2,0.0,20.2,43.6
11832,2018-01-22 04:00:00,8.586,0.552,1006.2,9.8,2.8,358.6,20.0,43.1
11833,2018-01-22 04:10:00,9.883,0.82,1006.2,7.0,1.4,358.6,20.0,42.8
11834,2018-01-22 04:20:00,10.543,0.589,1006.1,5.6,0.0,358.6,19.8,43.1
11835,2018-01-22 04:30:00,10.744,0.623,1006.1,4.2,0.0,357.2,19.7,43.6
11836,2018-01-22 04:40:00,10.936,0.47,1006.1,2.8,0.0,358.6,19.4,44.1
11837,2018-01-22 04:50:00,10.332,0.615,1006.1,4.2,0.0,357.2,19.4,44.1
11838,2018-01-22 05:00:00,9.902,0.512,1006.1,7.0,1.4,358.6,19.4,44.6
11839,2018-01-22 05:10:00,10.386,0.739,1006.1,5.6,1.4,358.6,19.4,45.0
11840,2018-01-22 05:20:00,9.345,0.589,1006.1,8.4,1.4,358.6,19.4,45.9
11841,2018-01-22 05:30:00,8.77,0.481,1006.1,8.4,1.4,358.6,19.4,47.0
11842,2018-01-22 05:40:00,8.338,0.41,1006.2,8.4,1.4,357.2,19.4,48.1
11843,2018-01-22 05:50:00,8.741,0.512,1006.2,8.4,1.4,358.6,19.3,49.0
11844,2018-01-22 06:00:00,9.252,0.753,1006.3,8.4,1.4,358.6,19.2,49.7
11845,2018-01-22 06:10:00,9.598,0.672,1006.4,8.4,1.4,358.6,19.1,50.2
11846,2018-01-22 06:20:00,8.419,0.561,1006.5,9.8,1.4,0.0,19.1,50.3
11847,2018-01-22 06:30:00,8.24,0.502,1006.6,8.4,1.4,358.6,19.2,50.2
11848,2018-01-22 06:40:00,8.66,0.64,1006.7,8.4,1.4,358.6,19.2,50.2
11849,2018-01-22 06:50:00,8.741,0.502,1006.7,8.4,1.4,358.6,19.2,50.4
11850,2018-01-22 07:00:00,8.301,0.542,1006.8,9.8,1.4,358.6,19.1,50.4
11851,2018-01-22 07:10:00,8.235,0.512,1007.0,9.8,1.4,358.6,19.1,50.5
11852,2018-01-22 07:20:00,8.078,0.532,1007.1,9.8,1.4,358.6,19.0,51.0
11853,2018-01-22 07:30:00,7.896,0.47,1007.2,12.7,2.8,358.6,19.0,51.0
11854,2018-01-22 07:40:00,7.489,0.481,1007.3,14.1,2.8,0.0,19.0,50.8
11855,2018-01-22 07:50:00,7.638,0.502,1007.4,12.7,2.8,358.6,19.1,50.3
11856,2018-01-22 08:00:00,7.594,0.532,1007.5,11.3,1.4,358.6,19.1,50.2
11857,2018-01-22 08:10:00,7.832,0.502,1007.6,9.8,1.4,358.6,19.2,49.6
11858,2018-01-22 08:20:00,7.336,0.481,1007.8,11.3,2.8,0.0,19.4,48.7
11859,2018-01-22 08:30:00,8.036,0.542,1008.0,8.4,1.4,358.6,19.7,48.1
11860,2018-01-22 08:40:00,8.414,0.542,1008.1,7.0,1.4,357.2,19.9,47.6
11861,2018-01-22 08:50:00,7.989,0.58,1008.3,7.0,1.4,358.6,20.3,47.1
11862,2018-01-22 09:00:00,7.813,0.522,1008.4,7.0,1.4,358.6,20.7,46.3
11863,2018-01-22 09:10:00,6.99,0.502,1008.5,7.0,1.4,357.2,21.0,45.5
11864,2018-01-22 09:20:00,6.632,0.522,1008.6,7.0,1.4,355.8,21.4,44.7
11865,2018-01-22 09:30:00,5.713,0.57,1008.8,9.8,1.4,358.6,21.9,43.5
11866,2018-01-22 09:40:00,5.21,0.672,1008.8,8.4,2.8,358.6,22.2,42.8
11867,2018-01-22 09:50:00,4.694,0.491,1009.0,8.4,1.4,357.2,22.6,42.2
11868,2018-01-22 10:00:00,4.657,0.481,1009.1,11.3,4.2,1.4,23.1,41.5
11869,2018-01-22 10:10:00,5.274,0.656,1009.3,5.6,0.0,357.2,23.7,40.0
11870,2018-01-22 10:20:00,5.207,0.58,1009.3,8.4,2.8,358.6,24.0,39.7
11871,2018-01-22 10:30:00,5.038,0.597,1009.3,9.8,2.8,0.0,24.3,38.8
11872,2018-01-22 10:40:00,5.178,0.522,1009.3,14.1,9.8,11.3,24.8,37.0
11873,2018-01-22 10:50:00,5.6,0.826,1009.3,14.1,11.3,9.8,25.1,36.1
11874,2018-01-22 11:00:00,5.613,0.606,1009.3,16.9,14.1,14.1,25.3,35.5
11875,2018-01-22 11:10:00,6.01,0.532,1009.3,22.5,18.3,16.9,25.3,35.0
11876,2018-01-22 11:20:00,5.797,0.64,1009.1,22.5,15.5,11.3,25.5,34.4
11877,2018-01-22 11:30:00,5.735,0.606,1009.0,22.5,16.9,11.3,25.8,33.4
11878,2018-01-22 11:40:00,5.573,0.589,1008.8,22.5,15.5,12.7,26.2,32.8
11879,2018-01-22 11:50:00,4.937,0.687,1008.6,23.9,18.3,15.5,26.4,32.2
11880,2018-01-22 12:00:00,5.485,0.656,1008.4,32.3,28.1,23.9,26.9,31.3
11881,2018-01-22 12:10:00,4.719,0.78,1008.1,29.5,21.1,14.1,27.0,31.0
11882,2018-01-22 12:20:00,5.097,0.502,1007.9,35.2,30.9,29.5,27.1,30.8
11883,2018-01-22 12:30:00,5.264,0.753,1007.7,28.1,23.9,19.7,27.5,30.3
11884,2018-01-22 12:40:00,5.298,0.807,1007.5,32.3,26.7,21.1,27.7,29.3
11885,2018-01-22 12:50:00,4.456,0.656,1007.3,33.8,28.1,25.3,28.1,28.6
11886,2018-01-22 13:00:00,4.125,0.807,1007.1,25.3,21.1,21.1,28.6,27.7
11887,2018-01-22 13:10:00,4.021,0.813,1006.9,23.9,16.9,9.8,28.8,27.2
11888,2018-01-22 13:20:00,4.009,0.988,1006.7,54.8,52.0,52.0,29.1,27.2
11889,2018-01-22 13:30:00,4.306,0.82,1006.4,67.5,63.3,59.1,28.8,27.7
11890,2018-01-22 13:40:00,4.537,0.64,1006.2,83.0,81.6,84.4,28.7,29.4
11891,2018-01-22 13:50:00,4.832,0.532,1006.0,99.8,97.0,98.4,28.5,30.2
11892,2018-01-22 14:00:00,4.802,0.632,1005.8,101.3,98.4,97.0,28.2,30.3
11893,2018-01-22 14:10:00,4.439,0.597,1005.7,99.8,98.4,105.5,28.2,34.3
11894,2018-01-22 14:20:00,4.196,0.307,1005.5,92.8,95.6,105.5,28.1,35.9
11895,2018-01-22 14:30:00,3.935,0.397,1005.5,102.7,108.3,119.5,27.5,39.7
11896,2018-01-22 14:40:00,3.287,0.145,1005.4,130.8,132.2,137.8,26.6,44.7
11897,2018-01-22 14:50:00,3.714,0.205,1005.3,139.2,137.8,137.8,26.8,46.1
11898,2018-01-22 15:00:00,3.533,0.29,1005.2,140.6,139.2,139.2,26.4,45.2
11899,2018-01-22 15:10:00,3.906,0.491,1005.1,146.3,143.4,143.4,26.2,46.1
11900,2018-01-22 15:20:00,3.911,0.145,1005.0,154.7,149.1,144.8,26.0,48.0
11901,2018-01-22 15:30:00,4.2096,0.22820000000000001,1004.9,156.1,153.3,147.7,25.8,52.6
11902,2018-01-22 15:40:00,4.5082,0.3114,1004.8,164.5,156.1,150.5,25.7,50.8
11903,2018-01-22 15:50:00,4.8068,0.39460000000000006,1004.8,164.5,154.7,154.7,25.5,53.5
11904,2018-01-22 16:00:00,5.1053999999999995,0.4778,1004.8,171.6,165.9,168.8,25.4,55.9
11905,2018-01-22 16:10:00,5.404,0.561,1004.9,195.5,195.5,202.5,25.3,59.9
11906,2018-01-22 16:20:00,6.251,0.397,1005.0,218.0,216.6,219.4,25.2,62.0
11907,2018-01-22 16:30:00,6.619,0.324,1005.0,227.8,225.0,225.0,25.2,60.3
11908,2018-01-22 16:40:00,6.907,0.447,1005.0,232.0,229.2,226.4,24.8,66.0
11909,2018-01-22 16:50:00,7.493,0.522,1005.0,233.4,232.0,230.6,24.4,65.2
11910,2018-01-22 17:00:00,6.845,0.632,1005.1,234.8,233.4,233.4,24.4,63.8
11911,2018-01-22 17:10:00,7.353,0.623,1005.1,233.4,230.6,230.6,24.4,63.6
11912,2018-01-22 17:20:00,7.842,0.34,1005.1,227.8,227.8,227.8,24.3,64.1
11913,2018-01-22 17:30:00,8.166,0.307,1005.1,234.8,233.4,232.0,24.0,67.6
11914,2018-01-22 17:40:00,8.434,0.561,1005.2,244.7,241.9,240.5,24.0,64.6
11915,2018-01-22 17:50:00,8.444,0.512,1005.2,240.5,237.7,236.3,24.1,63.1
11916,2018-01-22 18:00:00,8.49,0.41,1005.3,241.9,239.1,237.7,24.0,64.1
11917,2018-01-22 18:10:00,8.775,0.307,1005.4,244.7,241.9,240.5,23.8,66.0
11918,2018-01-22 18:20:00,8.532,0.34,1005.4,243.3,240.5,240.5,23.7,66.2
11919,2018-01-22 18:30:00,8.242,0.271,1005.5,241.9,237.7,236.3,23.7,65.8
11920,2018-01-22 18:40:00,7.756,0.251,1005.6,237.7,233.4,232.0,23.5,68.7
11921,2018-01-22 18:50:00,7.547,0.383,1005.8,236.3,232.0,230.6,23.3,70.7
11922,2018-01-22 19:00:00,7.066,0.177,1005.8,237.7,230.6,232.0,23.2,72.4
11923,2018-01-22 19:10:00,6.968,0.145,1005.9,239.1,233.4,227.8,23.1,76.2
11924,2018-01-22 19:20:00,7.395,0.271,1005.9,239.1,234.8,226.4,23.0,80.3
11925,2018-01-22 19:30:00,7.329,0.177,1006.0,234.8,230.6,223.6,22.9,81.1
11926,2018-01-22 19:40:00,6.948,0.307,1006.2,236.3,230.6,222.2,22.9,81.4
